customer_id,company_name,industry,subscription_tier,annual_recurring_revenue,licensed_users,active_users,active_user_pct,feature_adoption_pct,login_days_30d,support_tickets_30d,avg_resolution_days,nps_score,renewal_days,days_since_csm_touch,has_executive_sponsor,renewal_window,low_usage_flag,low_adoption_flag,high_support_flag,negative_nps_flag,stale_csm_touch_flag
CUST-102410,Holder PLC,Manufacturing,Enterprise,283557,42,29,69.0,80.2,25,2,6.2,-24,119,30,0,Renewal not imminent,0,0,0,1,0
CUST-102411,"Allen, Bates and Lamb",Healthcare,Starter,297039,275,237,86.2,62.6,17,2,2.8,-30,276,43,0,Renewal not imminent,0,0,0,1,0
CUST-102412,"Rowland, Wagner and Dickson",Financial Services,Enterprise,148912,147,118,80.3,65.4,26,2,4.1,-18,70,5,1,Renewal due in 90 days,0,0,0,1,0
CUST-102413,Galvan Group,Manufacturing,Starter,119636,266,205,77.1,55.4,20,1,1.0,-29,358,66,0,Renewal not imminent,0,0,0,1,1
CUST-102414,"Bowen, Davis and Parker",Healthcare,Professional,243917,334,236,70.7,66.5,17,3,5.8,-30,325,94,1,Renewal not imminent,0,0,0,1,1
CUST-102415,Hodges Ltd,Logistics,Professional,98315,250,178,71.2,49.5,0,1,2.6,-36,173,97,0,Renewal not imminent,0,1,0,1,1
CUST-102416,Edwards-Watson,Logistics,Enterprise,26324,414,230,55.6,61.4,27,3,2.5,63,13,92,0,Renewal due in 30 days,0,0,0,0,1
CUST-102417,Grant-Wright,Manufacturing,Enterprise,181081,57,45,78.9,91.7,18,0,5.4,-30,327,10,0,Renewal not imminent,0,0,0,1,0
CUST-102418,"Long, Anderson and Santiago",Technology,Enterprise,63516,261,175,67.0,70.2,11,2,3.2,-33,332,100,0,Renewal not imminent,0,0,0,1,1
CUST-102419,"Gray, Stewart and Williams",Financial Services,Professional,90525,383,261,68.1,44.7,21,0,2.6,-26,195,101,1,Renewal not imminent,0,1,0,1,1
CUST-102420,Hutchinson-Solis,Financial Services,Starter,165164,400,245,61.3,77.5,17,1,4.3,64,44,18,1,Renewal due in 90 days,0,0,0,0,0
CUST-102421,Harris Ltd,Education,Starter,269498,162,146,90.1,63.4,5,2,4.0,65,78,97,1,Renewal due in 90 days,0,0,0,0,1
CUST-102422,Roth Group,Financial Services,Professional,34261,271,193,71.2,87.8,1,4,9.1,24,241,55,1,Renewal not imminent,0,0,0,0,0
CUST-102423,"Shaw, Smith and Gonzalez",Education,Starter,35145,28,22,78.6,70.1,21,2,0.5,-7,2,113,0,Renewal due in 30 days,0,0,0,1,1
CUST-102424,Preston and Sons,Logistics,Professional,193063,208,147,70.7,61.3,11,0,3.0,52,46,66,1,Renewal due in 90 days,0,0,0,0,1
CUST-102425,Brown and Sons,Technology,Professional,90621,286,146,51.0,73.4,3,1,3.2,-10,289,52,0,Renewal not imminent,0,0,0,1,0
CUST-102426,Hubbard Ltd,Education,Starter,153248,423,303,71.6,29.6,11,0,3.3,44,165,6,1,Renewal not imminent,0,1,0,0,0
CUST-102427,"Evans, Crawford and Pitts",Education,Professional,101252,173,111,64.2,49.0,17,0,2.7,51,22,5,1,Renewal due in 30 days,0,1,0,0,0
CUST-102428,Carney-Pena,Manufacturing,Starter,225244,42,24,57.1,81.7,19,1,2.7,69,211,78,1,Renewal not imminent,0,0,0,0,1
CUST-102429,"Compton, Osborne and Williams",Healthcare,Enterprise,198162,331,236,71.3,72.0,30,3,1.5,80,326,109,0,Renewal not imminent,0,0,0,0,1
CUST-102430,"Clark, Moore and Cohen",Healthcare,Professional,45824,79,79,100.0,65.7,29,1,0.5,-25,25,110,1,Renewal due in 30 days,0,0,0,1,1
CUST-102431,Allen-Hill,Healthcare,Enterprise,289125,144,144,100.0,52.9,23,1,2.5,-40,271,33,1,Renewal not imminent,0,0,0,1,0
CUST-102432,Turner LLC,Education,Professional,105032,453,197,43.5,69.8,28,2,1.8,79,256,31,0,Renewal not imminent,0,0,0,0,0
CUST-102433,"Wade, Alexander and Martin",Education,Enterprise,110400,208,163,78.4,65.5,12,6,5.1,-6,33,31,0,Renewal due in 90 days,0,0,1,1,0
CUST-102434,"Dorsey, Garrett and Watson",Manufacturing,Enterprise,46356,359,333,92.8,49.7,19,1,3.4,46,205,37,0,Renewal not imminent,0,1,0,0,0
CUST-102435,Baker LLC,Technology,Professional,173216,282,196,69.5,55.3,0,2,5.2,-9,82,112,1,Renewal due in 90 days,0,0,0,1,1
CUST-102436,"Bryant, Miller and Lopez",Financial Services,Enterprise,80425,402,316,78.6,67.0,13,1,9.4,-13,271,13,1,Renewal not imminent,0,0,0,1,0
CUST-102437,Wise-Richardson,Healthcare,Professional,144041,413,411,99.5,71.8,26,0,5.1,9,21,37,1,Renewal due in 30 days,0,0,0,0,0
CUST-102438,Stein-Murray,Financial Services,Professional,197952,95,83,87.4,67.3,5,3,4.6,11,22,100,0,Renewal due in 30 days,0,0,0,0,1
CUST-102439,Macias-Garcia,Financial Services,Enterprise,205487,384,230,59.9,52.7,5,2,2.2,-3,350,24,0,Renewal not imminent,0,0,0,1,0
CUST-102440,Smith Ltd,Technology,Professional,56358,357,170,47.6,73.9,13,2,3.5,61,158,35,1,Renewal not imminent,0,0,0,0,0
CUST-102441,Briggs-Cross,Education,Starter,290058,277,189,68.2,70.1,23,3,2.2,-27,116,47,0,Renewal not imminent,0,0,0,1,0
CUST-102442,"Davidson, Leonard and Zhang",Education,Starter,274652,299,177,59.2,90.4,10,1,4.9,52,142,17,1,Renewal not imminent,0,0,0,0,0
CUST-102443,Sims-Hays,Logistics,Enterprise,44259,327,193,59.0,88.0,1,8,0.5,-3,175,87,0,Renewal not imminent,0,0,1,1,1
CUST-102444,Brown-Lane,Manufacturing,Starter,164765,451,344,76.3,83.3,6,2,4.1,57,111,105,1,Renewal not imminent,0,0,0,0,1
CUST-102445,"Mccoy, Rodriguez and Lynch",Financial Services,Enterprise,287886,114,100,87.7,94.0,28,0,0.5,50,162,15,1,Renewal not imminent,0,0,0,0,0
CUST-102446,Russo-Sampson,Manufacturing,Starter,128328,387,302,78.0,40.2,3,2,5.7,51,47,76,1,Renewal due in 90 days,0,1,0,0,1
CUST-102447,Coleman LLC,Logistics,Starter,256554,284,209,73.6,66.0,1,3,4.6,37,279,25,0,Renewal not imminent,0,0,0,0,0
CUST-102448,"Brown, Martinez and Green",Logistics,Enterprise,59929,318,211,66.4,85.2,15,3,0.5,-13,102,17,1,Renewal not imminent,0,0,0,1,0
CUST-102449,Mcbride PLC,Manufacturing,Starter,181355,344,279,81.1,86.1,27,1,8.8,-36,209,92,0,Renewal not imminent,0,0,0,1,1
CUST-102450,"Potts, Warren and Thompson",Technology,Professional,276705,57,46,80.7,51.5,3,4,3.0,19,200,64,1,Renewal not imminent,0,0,0,0,1
CUST-102451,Wu Inc,Healthcare,Starter,286975,413,263,63.7,80.5,6,1,1.7,65,95,3,0,Renewal not imminent,0,0,0,0,0
CUST-102452,Christian-Torres,Financial Services,Professional,67965,315,256,81.3,83.0,17,1,3.7,-24,58,107,0,Renewal due in 90 days,0,0,0,1,1
CUST-102453,Gonzalez-Wolf,Financial Services,Professional,209809,140,109,77.9,63.4,22,0,6.2,23,327,33,1,Renewal not imminent,0,0,0,0,0
CUST-102454,Jones LLC,Logistics,Professional,74757,436,185,42.4,60.0,28,1,3.3,39,2,87,0,Renewal due in 30 days,0,0,0,0,1
CUST-102455,"Ward, Gordon and Green",Education,Professional,204888,215,100,46.5,92.9,28,0,3.4,-33,69,9,1,Renewal due in 90 days,0,0,0,1,0
CUST-102456,"Hopkins, Hughes and Moses",Healthcare,Enterprise,49178,324,324,100.0,77.1,24,2,0.5,33,328,36,0,Renewal not imminent,0,0,0,0,0
CUST-102457,Glenn-Thompson,Manufacturing,Starter,165219,291,230,79.0,88.2,16,2,5.1,21,204,43,0,Renewal not imminent,0,0,0,0,0
CUST-102458,"Taylor, Alexander and Harris",Technology,Starter,85029,315,200,63.5,73.6,26,0,3.7,52,88,20,0,Renewal due in 90 days,0,0,0,0,0
CUST-102459,"Christensen, Davis and Harrison",Manufacturing,Starter,277212,325,173,53.2,69.3,14,3,3.3,-5,123,42,1,Renewal not imminent,0,0,0,1,0
CUST-102460,Ayala-Duffy,Healthcare,Professional,52236,229,98,42.8,93.5,22,1,1.9,55,19,109,1,Renewal due in 30 days,0,0,0,0,1
CUST-102461,Graham Group,Education,Professional,284462,81,81,100.0,57.0,26,1,1.4,6,22,80,0,Renewal due in 30 days,0,0,0,0,1
CUST-102462,Alvarado-Zhang,Manufacturing,Professional,188942,413,244,59.1,35.8,13,2,5.5,15,203,101,0,Renewal not imminent,0,1,0,0,1
CUST-102463,Jackson-Williams,Healthcare,Enterprise,62323,280,180,64.3,42.6,13,1,3.2,59,66,108,0,Renewal due in 90 days,0,1,0,0,1
CUST-102464,Harrison Ltd,Manufacturing,Starter,34103,495,330,66.7,74.0,28,0,3.8,-14,267,46,1,Renewal not imminent,0,0,0,1,0
CUST-102465,Baldwin-Johnson,Healthcare,Professional,58336,218,136,62.4,65.6,21,1,7.6,18,79,9,1,Renewal due in 90 days,0,0,0,0,0
CUST-102466,"Adkins, Murphy and Gaines",Healthcare,Starter,123596,496,371,74.8,78.2,8,1,4.7,74,112,43,1,Renewal not imminent,0,0,0,0,0
CUST-102467,"Beard, Burns and Hutchinson",Education,Enterprise,237335,41,22,53.7,61.5,13,1,4.1,33,94,13,1,Renewal not imminent,0,0,0,0,0
CUST-102468,"Parker, Aguilar and Burton",Technology,Enterprise,266421,335,152,45.4,62.0,28,1,7.2,-22,330,79,0,Renewal not imminent,0,0,0,1,1
CUST-102469,Thompson Ltd,Financial Services,Enterprise,150298,283,183,64.7,46.4,3,1,0.5,-10,21,38,0,Renewal due in 30 days,0,1,0,1,0
CUST-102470,"Fernandez, Marquez and Duncan",Technology,Starter,288724,421,238,56.5,48.6,9,2,3.2,-10,176,61,0,Renewal not imminent,0,1,0,1,1
CUST-102471,Keller LLC,Manufacturing,Starter,36180,223,173,77.6,62.4,11,2,2.0,38,331,92,0,Renewal not imminent,0,0,0,0,1
CUST-102472,Garner-Carpenter,Logistics,Professional,65726,42,20,47.6,52.6,22,2,6.1,48,232,2,0,Renewal not imminent,0,0,0,0,0
CUST-102473,Rodriguez-Daniels,Education,Enterprise,205065,274,139,50.7,70.8,2,4,2.9,62,363,37,1,Renewal not imminent,0,0,0,0,0
CUST-102474,Wiley PLC,Healthcare,Enterprise,107304,308,258,83.8,91.0,8,3,3.9,34,232,103,0,Renewal not imminent,0,0,0,0,1
CUST-102475,Haynes-Wolfe,Education,Enterprise,232587,221,187,84.6,79.0,27,2,2.6,59,193,84,1,Renewal not imminent,0,0,0,0,1
CUST-102476,"Knight, Bishop and Moore",Healthcare,Enterprise,251181,440,440,100.0,95.2,4,0,3.6,28,152,100,1,Renewal not imminent,0,0,0,0,1
CUST-102477,"Garcia, Carter and Frye",Logistics,Enterprise,213378,311,132,42.4,74.9,4,5,3.4,2,128,72,0,Renewal not imminent,0,0,1,0,1
CUST-102478,Allen-Garcia,Education,Professional,23153,165,95,57.6,64.8,19,1,3.2,61,292,109,0,Renewal not imminent,0,0,0,0,1
CUST-102479,"Robbins, Vaughan and Nelson",Healthcare,Starter,111811,104,82,78.8,63.6,9,1,3.6,59,115,18,1,Renewal not imminent,0,0,0,0,0
CUST-102480,Davis Inc,Technology,Enterprise,40716,221,141,63.8,81.3,0,4,7.0,31,359,60,0,Renewal not imminent,0,0,0,0,0
CUST-102481,Hood-Kelly,Technology,Professional,73717,218,130,59.6,68.1,20,3,1.1,16,16,22,0,Renewal due in 30 days,0,0,0,0,0
CUST-102482,"Thomas, Watson and Mosley",Education,Enterprise,131595,173,102,59.0,80.8,10,5,3.3,45,113,84,1,Renewal not imminent,0,0,1,0,1
CUST-102483,"James, Gomez and Ward",Education,Starter,139906,347,327,94.2,64.8,28,2,0.5,31,337,96,0,Renewal not imminent,0,0,0,0,1
CUST-102484,Anderson Inc,Healthcare,Professional,161265,443,263,59.4,73.0,28,3,2.4,44,209,15,0,Renewal not imminent,0,0,0,0,0
CUST-102485,"Maddox, Ford and Duffy",Financial Services,Starter,239618,476,322,67.6,54.9,25,1,1.2,68,282,100,0,Renewal not imminent,0,0,0,0,1
CUST-102486,Rose-Oconnell,Education,Enterprise,200073,222,183,82.4,52.9,13,4,1.9,44,76,34,0,Renewal due in 90 days,0,0,0,0,0
CUST-102487,"Tate, Ramirez and Hurst",Education,Professional,212505,416,323,77.6,63.6,13,2,3.2,40,177,9,0,Renewal not imminent,0,0,0,0,0
CUST-102488,"Mckay, Clark and James",Technology,Starter,264669,22,15,68.2,29.6,26,0,3.5,47,345,112,0,Renewal not imminent,0,1,0,0,1
CUST-102489,West LLC,Education,Professional,111764,407,386,94.8,70.8,10,1,1.1,78,293,96,0,Renewal not imminent,0,0,0,0,1
CUST-102490,Elliott Group,Financial Services,Professional,112684,143,69,48.3,58.3,4,3,1.3,-10,278,75,1,Renewal not imminent,0,0,0,1,1
CUST-102491,Miller-Mclaughlin,Financial Services,Enterprise,278878,450,369,82.0,83.2,27,0,0.5,-37,21,106,0,Renewal due in 30 days,0,0,0,1,1
CUST-102492,Mason-Lamb,Healthcare,Starter,129301,259,138,53.3,93.1,27,2,5.4,25,342,55,1,Renewal not imminent,0,0,0,0,0
CUST-102493,"Leonard, Russell and Barton",Healthcare,Starter,216098,479,337,70.4,75.5,26,2,0.5,57,60,49,0,Renewal due in 90 days,0,0,0,0,0
CUST-102494,Wright-Reyes,Logistics,Starter,54579,53,46,86.8,85.2,10,2,3.3,65,314,105,0,Renewal not imminent,0,0,0,0,1
CUST-102495,Sanders LLC,Technology,Enterprise,46719,39,32,82.1,48.1,19,2,1.0,42,29,35,0,Renewal due in 30 days,0,1,0,0,0
CUST-102496,Barnett and Sons,Logistics,Professional,50358,165,101,61.2,79.3,14,1,5.7,12,28,99,0,Renewal due in 30 days,0,0,0,0,1
CUST-102497,Kane-Martinez,Manufacturing,Enterprise,285577,456,360,78.9,79.0,20,0,3.1,12,227,80,0,Renewal not imminent,0,0,0,0,1
CUST-102498,"Andrews, Cook and Anderson",Manufacturing,Enterprise,205127,40,24,60.0,88.9,8,1,0.5,-38,144,114,1,Renewal not imminent,0,0,0,1,1
CUST-102499,Nunez-James,Education,Professional,244099,240,153,63.7,83.4,5,4,2.5,-33,201,91,1,Renewal not imminent,0,0,0,1,1
CUST-102500,"Allen, Nguyen and Rice",Logistics,Professional,85259,468,386,82.5,92.7,21,3,3.8,-24,211,76,0,Renewal not imminent,0,0,0,1,1
CUST-102501,Stone-Martinez,Education,Starter,22203,191,174,91.1,38.6,23,4,5.4,40,252,105,1,Renewal not imminent,0,1,0,0,1
CUST-102502,Flores and Sons,Healthcare,Starter,213574,487,378,77.6,79.1,22,0,4.3,79,290,77,0,Renewal not imminent,0,0,0,0,1
CUST-102503,"Williams, Gray and Moyer",Healthcare,Professional,150173,408,339,83.1,54.9,21,2,5.1,28,269,33,0,Renewal not imminent,0,0,0,0,0
CUST-102504,Simon and Sons,Manufacturing,Professional,116039,114,89,78.1,84.4,2,2,4.7,79,119,16,1,Renewal not imminent,0,0,0,0,0
CUST-102505,Murray PLC,Manufacturing,Professional,101783,198,139,70.2,59.2,3,3,3.2,19,206,69,0,Renewal not imminent,0,0,0,0,1
CUST-102506,Mccarthy-Thomas,Manufacturing,Starter,17579,252,212,84.1,70.0,3,2,5.0,-30,348,77,0,Renewal not imminent,0,0,0,1,1
CUST-102507,"Nunez, Soto and Simmons",Healthcare,Starter,211140,15,10,66.7,78.7,7,1,5.9,65,217,65,1,Renewal not imminent,0,0,0,0,1
CUST-102508,Foster-Dominguez,Technology,Enterprise,257224,82,40,48.8,71.5,11,2,1.8,8,294,15,0,Renewal not imminent,0,0,0,0,0
CUST-102509,"Hall, Kelly and Pearson",Healthcare,Enterprise,246613,126,70,55.6,31.8,9,2,4.6,-1,280,33,0,Renewal not imminent,0,1,0,1,0
CUST-102510,"Walker, Beard and Summers",Education,Professional,100444,386,328,85.0,65.0,4,1,4.4,70,25,50,1,Renewal due in 30 days,0,0,0,0,0
CUST-102511,Booker-Turner,Healthcare,Professional,34545,276,176,63.8,56.4,9,2,6.6,-34,142,30,1,Renewal not imminent,0,0,0,1,0
CUST-102512,White-Colon,Healthcare,Professional,143138,119,92,77.3,62.4,17,2,3.0,-27,241,118,0,Renewal not imminent,0,0,0,1,1
CUST-102513,Morgan Inc,Logistics,Professional,254852,478,332,69.5,83.8,16,2,2.6,-19,342,117,0,Renewal not imminent,0,0,0,1,1
CUST-102514,"Munoz, Dominguez and Vargas",Manufacturing,Enterprise,19347,53,52,98.1,68.1,28,3,4.5,22,48,114,0,Renewal due in 90 days,0,0,0,0,1
CUST-102515,"Torres, Carpenter and Robles",Financial Services,Enterprise,113389,67,47,70.1,94.8,5,0,0.5,33,215,69,1,Renewal not imminent,0,0,0,0,1
CUST-102516,Ford-Andrews,Logistics,Enterprise,269585,391,235,60.1,74.9,14,4,2.0,-11,311,97,1,Renewal not imminent,0,0,0,1,1
CUST-102517,"Hale, Swanson and Martinez",Education,Starter,133440,458,284,62.0,84.7,27,1,1.0,25,59,22,1,Renewal due in 90 days,0,0,0,0,0
CUST-102518,Perkins-Miller,Financial Services,Starter,27286,224,180,80.4,31.7,24,4,6.3,17,294,94,0,Renewal not imminent,0,1,0,0,1
CUST-102519,"Cortez, Sosa and Vasquez",Logistics,Enterprise,297526,267,232,86.9,58.1,12,3,2.5,47,220,118,0,Renewal not imminent,0,0,0,0,1
CUST-102520,"Phillips, Castillo and Brooks",Logistics,Starter,262778,247,166,67.2,78.4,27,3,1.2,80,207,63,0,Renewal not imminent,0,0,0,0,1
CUST-102521,Walker and Sons,Education,Starter,224381,475,259,54.5,96.6,11,3,2.2,57,8,0,1,Renewal due in 30 days,0,0,0,0,0
CUST-102522,Smith and Sons,Healthcare,Enterprise,87303,291,162,55.7,73.5,5,0,3.3,-12,88,80,1,Renewal due in 90 days,0,0,0,1,1
CUST-102523,Weaver-Flores,Healthcare,Professional,95475,182,132,72.5,64.8,27,1,5.1,44,348,46,0,Renewal not imminent,0,0,0,0,0
CUST-102524,Rodriguez LLC,Education,Professional,187663,412,285,69.2,67.2,21,1,2.5,-7,54,51,0,Renewal due in 90 days,0,0,0,1,0
CUST-102525,"Morrison, Blankenship and Rice",Education,Enterprise,50200,390,326,83.6,65.7,2,5,3.1,33,90,17,1,Renewal due in 90 days,0,0,1,0,0
CUST-102526,Guerrero-Davis,Technology,Enterprise,220630,305,130,42.6,64.3,17,4,2.7,35,21,68,1,Renewal due in 30 days,0,0,0,0,1
CUST-102527,Ferguson Inc,Education,Enterprise,237423,135,90,66.7,49.9,9,1,0.5,60,278,69,0,Renewal not imminent,0,1,0,0,1
CUST-102528,Vasquez LLC,Healthcare,Professional,78518,96,47,49.0,76.3,30,0,2.7,37,18,88,0,Renewal due in 30 days,0,0,0,0,1
CUST-102529,Young Inc,Technology,Enterprise,296312,354,167,47.2,70.3,22,2,3.1,48,307,32,1,Renewal not imminent,0,0,0,0,0
CUST-102530,Ward Inc,Financial Services,Enterprise,80151,346,266,76.9,79.6,27,1,3.9,54,173,78,0,Renewal not imminent,0,0,0,0,1
CUST-102531,Hines-Young,Financial Services,Professional,56047,346,203,58.7,86.9,20,0,0.5,29,232,64,1,Renewal not imminent,0,0,0,0,1
CUST-102532,"Bonilla, Williams and Peterson",Logistics,Enterprise,30769,429,300,69.9,90.9,2,3,4.8,5,226,118,0,Renewal not imminent,0,0,0,0,1
CUST-102533,Thomas Ltd,Technology,Professional,297196,135,87,64.4,37.1,15,0,1.7,-15,200,69,0,Renewal not imminent,0,1,0,1,1
CUST-102534,Taylor Ltd,Financial Services,Professional,248981,28,24,85.7,70.2,30,1,4.6,38,40,8,1,Renewal due in 90 days,0,0,0,0,0
CUST-102535,Mccoy and Sons,Technology,Professional,291024,268,268,100.0,78.1,4,2,6.3,69,278,79,1,Renewal not imminent,0,0,0,0,1
CUST-102536,"Lowe, Green and Morales",Logistics,Starter,272689,273,123,45.1,71.3,10,1,1.4,26,67,73,0,Renewal due in 90 days,0,0,0,0,1
CUST-102537,Burton-Johnson,Logistics,Enterprise,32017,267,233,87.3,76.6,21,1,2.3,27,163,0,1,Renewal not imminent,0,0,0,0,0
CUST-102538,Wright Inc,Logistics,Enterprise,109641,344,208,60.5,68.8,11,2,6.4,-34,122,89,1,Renewal not imminent,0,0,0,1,1
CUST-102539,"Erickson, Campbell and Young",Logistics,Professional,27675,467,409,87.6,40.9,12,1,4.2,53,200,79,1,Renewal not imminent,0,1,0,0,1
CUST-102540,Ibarra Group,Education,Starter,251408,366,327,89.3,51.9,21,2,5.4,-25,16,21,1,Renewal due in 30 days,0,0,0,1,0
CUST-102541,"Campbell, Jordan and Hurst",Manufacturing,Enterprise,296043,475,366,77.1,73.0,27,2,2.5,7,176,34,1,Renewal not imminent,0,0,0,0,0
CUST-102542,Li and Sons,Technology,Professional,286509,108,67,62.0,92.3,12,2,1.1,-15,304,17,1,Renewal not imminent,0,0,0,1,0
CUST-102543,"Sherman, Blevins and King",Manufacturing,Enterprise,166226,438,294,67.1,64.0,20,0,1.6,-23,127,87,1,Renewal not imminent,0,0,0,1,1
CUST-102544,Horn LLC,Manufacturing,Starter,217198,419,276,65.9,83.4,30,2,4.6,75,280,118,0,Renewal not imminent,0,0,0,0,1
CUST-102545,"Keller, Lynch and Clayton",Manufacturing,Professional,224284,189,100,52.9,77.6,21,4,2.2,47,41,117,1,Renewal due in 90 days,0,0,0,0,1
CUST-102546,Holt and Sons,Financial Services,Enterprise,291466,110,83,75.5,49.1,5,2,4.2,76,248,120,1,Renewal not imminent,0,1,0,0,1
CUST-102547,Reed-Thomas,Education,Starter,99912,214,129,60.3,95.1,30,1,4.2,35,207,28,0,Renewal not imminent,0,0,0,0,0
CUST-102548,Oneal-Morrison,Education,Enterprise,289736,190,155,81.6,93.1,3,3,5.6,-12,190,110,0,Renewal not imminent,0,0,0,1,1
CUST-102549,"White, Rodriguez and Dickson",Financial Services,Professional,217111,301,186,61.8,45.4,30,3,2.6,42,14,62,1,Renewal due in 30 days,0,1,0,0,1
CUST-102550,Cooper-Bell,Healthcare,Enterprise,182066,212,202,95.3,88.1,24,3,1.8,22,165,98,1,Renewal not imminent,0,0,0,0,1
CUST-102551,Bailey-Brown,Manufacturing,Starter,149209,437,162,37.1,81.5,9,1,5.8,40,100,79,0,Renewal not imminent,1,0,0,0,1
CUST-102552,Taylor Group,Education,Starter,280598,464,290,62.5,63.5,29,1,6.1,21,58,76,1,Renewal due in 90 days,0,0,0,0,1
CUST-102553,Greene-Welch,Manufacturing,Enterprise,36583,99,59,59.6,72.8,10,3,0.5,34,361,30,1,Renewal not imminent,0,0,0,0,0
CUST-102554,Taylor and Sons,Healthcare,Professional,31760,421,421,100.0,80.6,12,3,2.8,-1,108,11,1,Renewal not imminent,0,0,0,1,0
CUST-102555,Chapman LLC,Healthcare,Professional,249857,165,142,86.1,77.6,6,1,1.8,-27,168,27,0,Renewal not imminent,0,0,0,1,0
CUST-102556,Hendricks Group,Technology,Professional,124442,202,117,57.9,76.6,3,1,6.6,-10,269,102,1,Renewal not imminent,0,0,0,1,1
CUST-102557,Morgan Ltd,Healthcare,Starter,178367,244,193,79.1,56.7,8,4,5.3,68,318,19,0,Renewal not imminent,0,0,0,0,0
CUST-102558,Gonzalez and Sons,Healthcare,Professional,57684,160,121,75.6,84.5,14,2,0.5,9,91,78,0,Renewal not imminent,0,0,0,0,1
CUST-102559,Sanchez-Baker,Technology,Enterprise,286580,371,283,76.3,89.9,19,1,3.3,53,31,106,0,Renewal due in 90 days,0,0,0,0,1
CUST-102560,Kerr-Ray,Healthcare,Professional,262616,402,206,51.2,67.8,4,1,6.8,-10,185,108,1,Renewal not imminent,0,0,0,1,1
CUST-102561,Powell Group,Manufacturing,Professional,97348,220,148,67.3,54.2,25,1,5.8,76,286,103,1,Renewal not imminent,0,0,0,0,1
CUST-102562,Bates-Vaughan,Financial Services,Enterprise,42602,228,165,72.4,72.5,13,1,2.1,61,260,96,1,Renewal not imminent,0,0,0,0,1
CUST-102563,"Knight, Murray and Myers",Financial Services,Professional,243840,290,269,92.8,63.4,4,3,2.9,23,86,90,1,Renewal due in 90 days,0,0,0,0,1
CUST-102564,Benson PLC,Logistics,Enterprise,188834,276,256,92.8,68.5,17,2,2.7,40,144,43,1,Renewal not imminent,0,0,0,0,0
CUST-102565,"Warner, Clayton and Hawkins",Logistics,Enterprise,178370,201,174,86.6,85.5,5,4,3.4,24,148,16,1,Renewal not imminent,0,0,0,0,0
CUST-102566,Best-Rodgers,Healthcare,Enterprise,74210,329,165,50.2,90.5,10,1,3.2,-37,220,17,0,Renewal not imminent,0,0,0,1,0
CUST-102567,"Moore, Gonzalez and James",Healthcare,Starter,32658,466,289,62.0,69.3,11,1,3.6,41,158,29,0,Renewal not imminent,0,0,0,0,0
CUST-102568,Nichols Group,Manufacturing,Enterprise,135952,52,44,84.6,89.6,25,0,2.9,1,60,111,1,Renewal due in 90 days,0,0,0,0,1
CUST-102569,Page-Pham,Healthcare,Professional,121232,50,23,46.0,83.4,15,1,6.1,-36,175,66,0,Renewal not imminent,0,0,0,1,1
CUST-102570,Moore-Johnson,Education,Enterprise,235180,339,236,69.6,89.0,21,2,4.7,-28,94,36,1,Renewal not imminent,0,0,0,1,0
CUST-102571,Coleman-Wright,Education,Enterprise,284529,160,160,100.0,48.6,12,2,1.9,35,197,79,1,Renewal not imminent,0,1,0,0,1
CUST-102572,"Ryan, Rocha and Walker",Logistics,Starter,273926,88,53,60.2,80.5,14,5,5.3,75,217,81,1,Renewal not imminent,0,0,1,0,1
CUST-102573,"Duncan, Wagner and Archer",Logistics,Professional,165442,383,291,76.0,74.8,23,3,4.3,-40,77,16,1,Renewal due in 90 days,0,0,0,1,0
CUST-102574,"Wells, Brown and Reeves",Logistics,Enterprise,282172,448,334,74.6,72.4,29,1,3.1,7,86,36,0,Renewal due in 90 days,0,0,0,0,0
CUST-102575,Ferguson and Sons,Manufacturing,Starter,287685,50,37,74.0,88.8,17,4,2.1,63,363,104,0,Renewal not imminent,0,0,0,0,1
CUST-102576,Guerrero PLC,Manufacturing,Starter,82110,392,216,55.1,55.7,6,0,6.6,37,65,18,0,Renewal due in 90 days,0,0,0,0,0
CUST-102577,Sutton Ltd,Education,Starter,171839,335,279,83.3,89.5,12,0,0.6,54,31,1,0,Renewal due in 90 days,0,0,0,0,0
CUST-102578,Bauer-Hogan,Technology,Professional,140318,281,191,68.0,93.7,5,1,3.8,-14,251,91,1,Renewal not imminent,0,0,0,1,1
CUST-102579,Luna-Massey,Education,Starter,24701,191,121,63.4,49.6,12,1,7.9,26,242,90,0,Renewal not imminent,0,1,0,0,1
CUST-102580,Rice-Brown,Manufacturing,Starter,251089,355,256,72.1,76.2,15,3,3.0,19,180,41,1,Renewal not imminent,0,0,0,0,0
