customer_id,company_name,industry,subscription_tier,annual_recurring_revenue,licensed_users,renewal_days,nps_score
CUST-103265,Summit Solutions,Technology,Enterprise,63307,265,352,67
CUST-103266,Summit Networks,Logistics,Starter,13370,465,252,25
CUST-103267,Summit Financial,Logistics,Enterprise,274694,91,165,-4
CUST-103268,Bright Networks,Manufacturing,Enterprise,186603,312,350,58
CUST-103269,Vertex Technologies,Financial Services,Starter,95163,59,235,-10
CUST-103270,Nimbus Logistics,Education,Professional,93723,429,135,36
CUST-103271,Summit Logistics,Technology,Professional,51235,80,150,14
CUST-103272,Summit Networks,Financial Services,Professional,192709,314,356,17
CUST-103273,Nova Systems,Technology,Professional,50610,35,100,13
CUST-103274,Pioneer Technologies,Healthcare,Starter,68504,424,283,32
CUST-103275,Vertex Industries,Logistics,Enterprise,19481,340,215,1
CUST-103276,Vertex Health,Manufacturing,Enterprise,136180,478,336,50
CUST-103277,BluePeak Technologies,Education,Enterprise,196916,166,128,45
CUST-103278,Evergreen Networks,Education,Professional,38767,204,65,12
CUST-103279,Pioneer Industries,Technology,Enterprise,175375,18,111,-11
CUST-103280,Summit Solutions,Financial Services,Enterprise,227513,454,19,-37
CUST-103281,Bright Technologies,Logistics,Enterprise,86510,219,218,73
CUST-103282,Vertex Health,Healthcare,Enterprise,244848,499,192,3
CUST-103283,Bright Solutions,Technology,Enterprise,254340,249,13,77
CUST-103284,Apex Solutions,Manufacturing,Enterprise,121463,103,130,-1
CUST-103285,Pioneer Health,Healthcare,Professional,107588,321,38,30
CUST-103286,Summit Systems,Logistics,Enterprise,94602,401,296,77
CUST-103287,Apex Networks,Manufacturing,Starter,263859,72,44,-20
CUST-103288,Apex Health,Manufacturing,Enterprise,134250,458,335,19
CUST-103289,Apex Networks,Financial Services,Enterprise,181948,247,252,54
CUST-103290,Atlas Health,Healthcare,Professional,113457,471,78,-20
CUST-103291,Vertex Technologies,Education,Enterprise,39795,55,150,-7
CUST-103292,Bright Networks,Manufacturing,Enterprise,153951,272,252,12
CUST-103293,Apex Technologies,Financial Services,Professional,93595,434,356,40
CUST-103294,Pioneer Financial,Technology,Enterprise,256200,200,356,-8
CUST-103295,Pioneer Solutions,Logistics,Enterprise,154912,22,214,0
CUST-103296,Nimbus Health,Education,Enterprise,274208,237,311,18
CUST-103297,Nova Solutions,Education,Starter,280775,94,76,74
CUST-103298,Nimbus Industries,Healthcare,Starter,191096,146,101,70
CUST-103299,Evergreen Technologies,Logistics,Enterprise,220569,32,278,25
CUST-103300,Nova Technologies,Financial Services,Professional,204771,368,326,-32
CUST-103301,Nimbus Health,Financial Services,Starter,201248,474,122,7
CUST-103302,Nova Solutions,Healthcare,Enterprise,56879,444,316,31
CUST-103303,Pioneer Solutions,Logistics,Starter,259087,282,1,48
CUST-103304,Nimbus Networks,Manufacturing,Starter,263416,263,240,43
CUST-103305,BluePeak Solutions,Financial Services,Starter,129930,438,218,30
CUST-103306,Vertex Logistics,Technology,Starter,40158,246,168,-32
CUST-103307,Pioneer Solutions,Healthcare,Professional,201855,41,15,52
CUST-103308,Evergreen Logistics,Education,Professional,97706,91,352,57
CUST-103309,Nimbus Solutions,Logistics,Starter,258765,31,187,75
CUST-103310,Pioneer Networks,Logistics,Starter,233386,152,165,36
CUST-103311,Vertex Networks,Manufacturing,Professional,147221,145,343,43
CUST-103312,BluePeak Systems,Financial Services,Enterprise,122723,222,226,-3
CUST-103313,Summit Financial,Technology,Enterprise,132465,62,228,61
CUST-103314,Atlas Systems,Logistics,Enterprise,209511,209,3,67
CUST-103315,Nimbus Industries,Financial Services,Enterprise,36340,407,186,26
CUST-103316,BluePeak Solutions,Education,Starter,122854,155,173,24
CUST-103317,Evergreen Industries,Financial Services,Professional,185382,360,14,32
CUST-103318,Vertex Logistics,Financial Services,Starter,178376,122,75,16
CUST-103319,Nimbus Systems,Logistics,Starter,283622,476,191,62
CUST-103320,Nova Networks,Education,Starter,99002,225,40,-9
CUST-103321,Atlas Financial,Healthcare,Enterprise,250005,75,356,-15
CUST-103322,Apex Health,Manufacturing,Enterprise,231462,464,136,-21
CUST-103323,Evergreen Networks,Financial Services,Enterprise,97965,19,295,26
CUST-103324,Bright Health,Healthcare,Professional,258667,382,350,-8
CUST-103325,BluePeak Technologies,Healthcare,Professional,103490,243,299,-9
CUST-103326,Atlas Logistics,Logistics,Professional,106496,384,42,-7
CUST-103327,Evergreen Solutions,Financial Services,Professional,87527,270,319,66
CUST-103328,Nova Industries,Education,Enterprise,287113,457,237,80
CUST-103329,Atlas Logistics,Technology,Professional,48318,183,121,-5
CUST-103330,Bright Financial,Technology,Starter,184120,384,309,15
CUST-103331,Nimbus Financial,Financial Services,Professional,142650,354,265,37
CUST-103332,Atlas Logistics,Financial Services,Professional,139088,445,217,52
CUST-103333,Nimbus Networks,Technology,Enterprise,222796,75,70,50
CUST-103334,Pioneer Solutions,Logistics,Professional,187787,497,315,-8
CUST-103335,Nova Solutions,Manufacturing,Enterprise,80438,67,231,41
CUST-103336,Summit Industries,Logistics,Starter,269980,42,35,28
CUST-103337,BluePeak Industries,Financial Services,Professional,110593,160,33,62
CUST-103338,Atlas Solutions,Technology,Enterprise,109521,122,286,75
CUST-103339,Nimbus Networks,Logistics,Professional,193779,228,319,70
CUST-103340,Summit Networks,Technology,Professional,167426,207,41,26
CUST-103341,Vertex Systems,Manufacturing,Enterprise,286365,188,361,29
CUST-103342,Evergreen Logistics,Technology,Enterprise,287760,481,159,-18
CUST-103343,Apex Networks,Manufacturing,Starter,139160,244,41,45
CUST-103344,Bright Industries,Healthcare,Enterprise,99863,432,108,55
CUST-103345,Nova Technologies,Education,Professional,165605,459,65,60
CUST-103346,Nova Networks,Manufacturing,Professional,87510,84,271,19
CUST-103347,Apex Industries,Technology,Enterprise,130749,91,138,16
CUST-103348,Atlas Financial,Manufacturing,Professional,193906,108,326,50
CUST-103349,Nova Health,Manufacturing,Enterprise,79667,471,232,23
CUST-103350,Evergreen Financial,Financial Services,Enterprise,198883,145,362,34
CUST-103351,Pioneer Financial,Logistics,Enterprise,78355,412,88,30
CUST-103352,Vertex Logistics,Healthcare,Enterprise,91897,174,170,3
CUST-103353,Pioneer Industries,Logistics,Starter,165706,311,54,-27
CUST-103354,Bright Technologies,Logistics,Professional,221574,199,331,18
CUST-103355,Bright Solutions,Financial Services,Professional,281955,209,344,78
CUST-103356,Summit Financial,Manufacturing,Enterprise,105488,270,320,68
CUST-103357,Bright Networks,Financial Services,Enterprise,255922,293,354,16
CUST-103358,Vertex Financial,Logistics,Enterprise,149243,471,161,34
CUST-103359,Nova Logistics,Healthcare,Professional,228310,96,13,41
CUST-103360,Nimbus Health,Logistics,Starter,130168,45,126,33
CUST-103361,Atlas Industries,Healthcare,Professional,87382,138,279,-12
CUST-103362,Atlas Systems,Healthcare,Enterprise,20864,179,60,6
CUST-103363,Summit Networks,Technology,Professional,23102,158,67,41
CUST-103364,Pioneer Systems,Financial Services,Professional,203792,276,312,15
CUST-103365,Bright Logistics,Financial Services,Professional,190586,371,291,3
CUST-103366,Evergreen Networks,Logistics,Starter,214754,28,69,32
CUST-103367,BluePeak Networks,Financial Services,Starter,129574,73,320,4
CUST-103368,Evergreen Health,Healthcare,Professional,289659,82,331,24
CUST-103369,Evergreen Systems,Healthcare,Enterprise,108979,347,48,-2
CUST-103370,BluePeak Networks,Manufacturing,Starter,119221,166,21,61
CUST-103371,Nova Logistics,Technology,Starter,25485,337,263,53
CUST-103372,Summit Networks,Logistics,Starter,102336,44,47,60
CUST-103373,Vertex Financial,Technology,Starter,163813,19,330,66
CUST-103374,Vertex Systems,Education,Starter,201633,61,338,-19
CUST-103375,Bright Solutions,Logistics,Starter,160013,313,245,37
CUST-103376,Summit Health,Financial Services,Professional,225194,424,5,-29
CUST-103377,Nimbus Financial,Financial Services,Enterprise,134276,415,135,62
CUST-103378,Summit Financial,Education,Enterprise,238704,50,355,-18
CUST-103379,Vertex Industries,Manufacturing,Professional,79330,59,60,58
CUST-103380,Nimbus Financial,Education,Starter,129329,332,21,-29
CUST-103381,Bright Solutions,Education,Enterprise,288977,98,365,-32
CUST-103382,Evergreen Health,Manufacturing,Starter,68461,169,347,33
CUST-103383,Summit Financial,Financial Services,Professional,120473,50,49,16
CUST-103384,Nova Industries,Healthcare,Professional,48283,466,248,-30
CUST-103385,Atlas Systems,Education,Starter,277382,368,246,-3
CUST-103386,Summit Health,Healthcare,Starter,154832,137,135,35
CUST-103387,BluePeak Industries,Technology,Professional,42425,54,254,18
CUST-103388,Pioneer Health,Manufacturing,Starter,209826,198,107,-25
CUST-103389,Atlas Systems,Healthcare,Enterprise,40767,343,162,58
CUST-103390,Bright Technologies,Manufacturing,Starter,234573,111,205,71
CUST-103391,Bright Logistics,Technology,Enterprise,220091,319,204,47
CUST-103392,Pioneer Solutions,Healthcare,Professional,68672,126,349,0
CUST-103393,Pioneer Systems,Financial Services,Enterprise,37457,311,287,13
CUST-103394,Summit Solutions,Technology,Professional,292240,167,252,-3
CUST-103395,Vertex Financial,Technology,Professional,14728,334,296,23
CUST-103396,Atlas Health,Logistics,Professional,189033,482,141,5
CUST-103397,Nimbus Technologies,Healthcare,Starter,174956,332,266,70
CUST-103398,Atlas Financial,Education,Enterprise,268397,268,101,10
CUST-103399,Summit Solutions,Healthcare,Professional,135409,89,211,-8
CUST-103400,Nova Logistics,Education,Professional,263452,226,365,-6
CUST-103401,Nimbus Health,Healthcare,Professional,131529,407,55,18
CUST-103402,Nova Solutions,Healthcare,Professional,199878,261,263,-2
CUST-103403,BluePeak Logistics,Healthcare,Professional,242378,398,92,29
CUST-103404,Nova Systems,Healthcare,Professional,294599,374,196,-25
CUST-103405,Summit Technologies,Healthcare,Starter,282740,455,312,-19
CUST-103406,Evergreen Logistics,Technology,Professional,147373,189,90,54
CUST-103407,BluePeak Financial,Technology,Professional,58926,274,137,63
CUST-103408,Evergreen Logistics,Financial Services,Enterprise,197688,338,346,12
CUST-103409,Apex Systems,Healthcare,Enterprise,228878,133,330,-23
CUST-103410,Nova Industries,Financial Services,Enterprise,77907,282,354,-28
CUST-103411,Atlas Financial,Education,Professional,41021,214,298,1
CUST-103412,Bright Financial,Financial Services,Starter,56582,25,209,47
CUST-103413,Nimbus Systems,Manufacturing,Professional,148116,293,10,-10
CUST-103414,BluePeak Financial,Logistics,Professional,254954,302,18,-39
CUST-103415,Bright Networks,Logistics,Enterprise,187837,490,364,-25
CUST-103416,BluePeak Technologies,Technology,Enterprise,184649,145,151,-23
CUST-103417,Evergreen Technologies,Manufacturing,Professional,191723,446,87,24
CUST-103418,Nimbus Industries,Manufacturing,Professional,172449,491,237,34
CUST-103419,Vertex Financial,Financial Services,Enterprise,73626,314,210,51
CUST-103420,BluePeak Industries,Logistics,Starter,36213,231,28,-29
CUST-103421,Bright Logistics,Logistics,Enterprise,189125,79,230,11
CUST-103422,BluePeak Logistics,Education,Professional,59113,453,358,77
CUST-103423,Evergreen Health,Education,Starter,123813,175,248,-19
CUST-103424,Nova Industries,Education,Enterprise,77375,455,338,-14
CUST-103425,Evergreen Technologies,Financial Services,Enterprise,251256,468,365,20
CUST-103426,Atlas Health,Logistics,Enterprise,45947,280,269,70
CUST-103427,Apex Industries,Logistics,Enterprise,75345,52,60,13
CUST-103428,BluePeak Technologies,Logistics,Enterprise,54847,146,53,34
CUST-103429,Bright Industries,Financial Services,Professional,102419,403,155,71
CUST-103430,Vertex Financial,Technology,Enterprise,265153,378,150,31
CUST-103431,Apex Industries,Education,Enterprise,75438,17,324,-22
CUST-103432,Nimbus Health,Healthcare,Enterprise,28145,491,282,-20
CUST-103433,Bright Solutions,Education,Professional,224790,307,211,53
CUST-103434,Summit Financial,Education,Enterprise,201271,199,236,-32
CUST-103435,Apex Solutions,Manufacturing,Enterprise,259666,70,5,66
CUST-103436,Apex Financial,Technology,Enterprise,43861,243,271,40
CUST-103437,Bright Financial,Manufacturing,Starter,273467,399,362,-36
CUST-103438,Atlas Logistics,Education,Starter,240167,154,252,52
CUST-103439,Vertex Technologies,Financial Services,Starter,260917,493,147,46
CUST-103440,Pioneer Health,Technology,Professional,219181,177,185,46
CUST-103441,Nimbus Industries,Education,Professional,273311,272,245,33
CUST-103442,Evergreen Health,Manufacturing,Starter,109466,172,224,-18
CUST-103443,Vertex Technologies,Logistics,Professional,193043,125,88,78
CUST-103444,Bright Solutions,Technology,Professional,32563,20,196,-11
CUST-103445,Vertex Logistics,Technology,Professional,262942,90,189,-25
CUST-103446,Bright Solutions,Healthcare,Enterprise,199779,261,108,11
CUST-103447,Vertex Industries,Technology,Starter,125822,114,133,-24
CUST-103448,Atlas Financial,Technology,Starter,126879,96,255,46
CUST-103449,Apex Financial,Manufacturing,Enterprise,259220,67,358,51
CUST-103450,Summit Logistics,Healthcare,Starter,245712,87,6,-6
CUST-103451,Nimbus Financial,Education,Professional,204484,364,205,41
CUST-103452,Pioneer Solutions,Financial Services,Professional,126882,345,226,-28
CUST-103453,Nimbus Industries,Technology,Enterprise,214187,400,277,-38
CUST-103454,Evergreen Networks,Financial Services,Professional,87539,166,50,7
CUST-103455,Bright Health,Technology,Professional,27790,252,166,-14
CUST-103456,Bright Technologies,Education,Enterprise,202138,116,316,-14
CUST-103457,Bright Solutions,Manufacturing,Enterprise,251502,340,315,76
CUST-103458,Summit Systems,Logistics,Professional,23983,361,122,-19
CUST-103459,Bright Technologies,Financial Services,Professional,54308,402,349,47
CUST-103460,Nova Technologies,Technology,Enterprise,286731,20,208,41
CUST-103461,Pioneer Financial,Financial Services,Professional,230917,345,242,-29
CUST-103462,Vertex Networks,Logistics,Enterprise,58675,141,1,-11
CUST-103463,Pioneer Technologies,Manufacturing,Starter,66087,90,167,5
CUST-103464,Pioneer Logistics,Manufacturing,Enterprise,229386,479,117,36
CUST-103465,Bright Logistics,Healthcare,Starter,194382,484,165,60
CUST-103466,Evergreen Financial,Healthcare,Professional,42517,237,263,22
CUST-103467,Nimbus Solutions,Logistics,Starter,257231,393,105,8
CUST-103468,Nova Industries,Manufacturing,Enterprise,109458,194,88,53
CUST-103469,Bright Financial,Education,Starter,235391,152,342,10
CUST-103470,Bright Solutions,Financial Services,Enterprise,284313,32,221,10
CUST-103471,Vertex Technologies,Financial Services,Professional,246500,121,286,73
CUST-103472,Pioneer Networks,Education,Professional,158482,355,47,21
CUST-103473,Summit Industries,Healthcare,Professional,165425,321,363,44
CUST-103474,BluePeak Networks,Technology,Starter,154553,22,215,15
CUST-103475,Pioneer Financial,Logistics,Starter,294885,483,226,58
CUST-103476,Atlas Solutions,Logistics,Professional,215943,81,224,4
CUST-103477,Atlas Logistics,Logistics,Professional,244019,241,47,35
CUST-103478,BluePeak Financial,Financial Services,Professional,34752,242,311,64
CUST-103479,Apex Technologies,Manufacturing,Enterprise,181539,272,30,-21
CUST-103480,Nova Health,Financial Services,Starter,168327,158,119,5
CUST-103481,Nimbus Health,Healthcare,Enterprise,198473,105,200,-36
CUST-103482,Apex Solutions,Manufacturing,Professional,174708,47,215,39
CUST-103483,BluePeak Solutions,Manufacturing,Professional,222953,478,133,16
CUST-103484,Nimbus Technologies,Healthcare,Starter,105018,351,60,63
CUST-103485,Evergreen Networks,Education,Professional,275564,372,365,78
CUST-103486,BluePeak Systems,Financial Services,Enterprise,128187,36,111,-13
CUST-103487,Nova Solutions,Healthcare,Starter,282335,380,161,0
CUST-103488,Evergreen Industries,Manufacturing,Enterprise,18061,315,55,72
CUST-103489,BluePeak Networks,Technology,Starter,296152,453,48,76
CUST-103490,Nimbus Logistics,Education,Enterprise,72783,397,98,76
CUST-103491,Evergreen Networks,Healthcare,Enterprise,61749,464,344,64
CUST-103492,Bright Technologies,Education,Professional,54721,441,257,15
CUST-103493,Apex Solutions,Logistics,Professional,89386,262,306,68
CUST-103494,Pioneer Systems,Education,Professional,55898,23,79,35
CUST-103495,Summit Logistics,Education,Professional,97560,405,70,-35
CUST-103496,Apex Financial,Technology,Enterprise,50294,355,242,23
CUST-103497,Vertex Industries,Financial Services,Enterprise,15620,212,199,11
CUST-103498,Nova Health,Logistics,Starter,132351,478,31,9
CUST-103499,Evergreen Industries,Logistics,Starter,100089,234,57,-25
CUST-103500,Nimbus Systems,Logistics,Enterprise,81080,292,343,50
CUST-103501,Apex Health,Financial Services,Professional,278321,115,254,34
CUST-103502,Vertex Financial,Healthcare,Professional,190700,234,308,15
CUST-103503,Apex Technologies,Logistics,Starter,224106,448,281,-34
CUST-103504,Vertex Systems,Healthcare,Starter,37665,191,112,61
CUST-103505,BluePeak Systems,Logistics,Enterprise,18988,222,130,-8
